Thread,Gender,Location,Political_leaning
248,,TEXAS,Very Conservative
248,Male,,Moderat
249,Male,,Progressive
249,Male,,Slightly Liberal
249,Male,Olympia Wa,Other
249,,Everywhere (Travel 80%,Conservative
249,Male,,Progressive
249,Male,Olympia Wa,Other
249,,wn,Conservative
249,,wn,Conservative
250,Male,,Progressive
250,Male,Atlan,Independen
250,Male,,Progressive
250,Male,"Vacaville, CA",Other
250,Male,,Moderat
250,,Trumplandia,Very Conservative
251,Male,WA,Libertarian
251,Male,on an island off the left coast of Canada,Liberal
251,Male,,Independen
251,Male,,Independen
251,,New Zealan,Independen
251,,New Zealan,Independen
251,Male,on an island off the left coast of Canada,Liberal
252,Male,,Progressive
252,Male,,Very Conservative
252,Male,,Independen
252,Male,Atlan,Independen
252,Male,Olympia Wa,Other
252,Male,Olympia Wa,Other
252,,TEXAS,Very Conservative
252,Male,S/E georgia.  If you miss my house ain't another f,Independen
252,Male,,Very Conservative
252,Male,S/E georgia.  If you miss my house ain't another f,Independen
252,Male,,Progressive
253,Male,,Progressive
253,,Somewhere in Babylon...,
253,Male,,Progressive
253,Male,,Moderat
253,,Somewhere in Babylon...,
253,Male,,Progressive
253,,Trumplandia,Very Conservative
254,Male,,Progressive
254,Male,Indian,Other
254,Male,,Progressive
254,Female,Canada's Capital,Progressive
254,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
254,Female,Canada's Capital,Progressive
254,Male,Oceania,Libertarian
254,Male,The Lone Star State.,Conservative
254,Male,Oceania,Libertarian
254,Male,,Independen
254,Male,The Lone Star State.,Conservative
254,Male,Behind you - run,Other
254,Male,,Progressive
254,,Trumplandia,Very Conservative
254,Male,Miami,Independen
255,Male,,Progressive
255,,New Zealan,Independen
255,,,
255,Male,Massachuset,Other
255,,TEXAS,Very Conservative
255,Male,,Progressive
255,,New Zealan,Independen
255,Male,Massachuset,Other
255,,New Zealan,Independen
255,Male,Massachuset,Other
255,,New Zealan,Independen
255,Male,Oceania,Libertarian
255,,New Zealan,Independen
256,Male,Best Coast Canada,
256,Male,Olympia Wa,Other
256,Male,"veni, vidi, volo - now back in NC",
256,Male,Olympia Wa,Other
256,Male,"veni, vidi, volo - now back in NC",
256,Male,Best Coast Canada,
257,Male,SE Virginia,Conservative
257,Male,Knee deep in garden dirt,Other
257,,,
257,Male,A very blue stat,Independen
257,Male,SE Virginia,Conservative
257,Male,"Onario, Canada",Progressive
257,Male,SE Virginia,Conservative
257,Male,"Onario, Canada",Progressive
257,Male,SE Virginia,Conservative
257,Male,"Onario, Canada",Progressive
257,Female,,
257,Male,,Independen
257,Male,Tyler TX,Independen
257,Male,"Onario, Canada",Progressive
257,Male,,Conservative
257,Male,,Conservative
258,Male,,Progressive
258,Male,,Conservative
258,Male,,Conservative
258,Male,,Progressive
258,Male,,Conservative
258,Male,C17,Liberal
258,Male,Canada / Australia,Slightly Conservative
258,Male,Oceania,Libertarian
258,Male,,Conservative
258,Male,,Conservative
258,Male,Virginia,Conservative
258,Male,,Independen
259,Male,,Progressive
260,Male,Southern Main,Progressive
260,Male,"Williamsburg, Virginia",Independen
260,Female,NE Ohio,Other
260,Male,"Williamsburg, Virginia",Independen
260,Male,Miami,Independen
260,Female,NE Ohio,Other
260,Male,Miami,Independen
260,,,
261,Male,,Independen
261,Male,Olympia Wa,Other
261,Male,Norfolk Virginia area.,Other
261,Male,Olympia Wa,Other
261,,New Zealan,Independen
261,Male,Olympia Wa,Other
261,Male,Norfolk Virginia area.,Other
261,Male,No longer Los Angeles,
261,Male,Olympia Wa,Other
261,Male,Norfolk Virginia area.,Other
261,Male,,Conservative
261,Male,,Independen
261,Male,Los Angeles,
261,Male,,Independen
261,Male,Norfolk Virginia area.,Other
261,Male,Texas,Libertarian - Left
261,Male,Olympia Wa,Other
261,Male,San Diego,Other
261,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
261,Male,,Independen
261,Male,Wisconsin,Cenrist
261,Male,GDL/Sweden,Cenrist
261,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
261,Male,Olympia Wa,Other
261,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
262,Male,,Other
262,Male,,Independen
262,Male,"Henderson, TX",Cenrist
262,,Somewhere in Babylon...,
262,,,Cenrist
262,Male,,Independen
262,Male,"Monreal, QC",Liberal
262,Male,,Other
262,,,Cenrist
262,Male,Oceania,Libertarian
262,Male,Sheffield,Other
262,Male,,Moderat
263,,Post-Societal Collapse,Cenrist
263,Male,"Monreal, QC",Liberal
263,,,
263,,Somewhere in Babylon...,
263,,,
263,Male,"Monreal, QC",Liberal
263,Male,"Monreal, QC",Liberal
263,,,
263,Male,"Monreal, QC",Liberal
263,,,
263,Male,"Monreal, QC",Liberal
263,,,
263,Male,"Monreal, QC",Liberal
263,,,
263,,,
263,,Post-Societal Collapse,Cenrist
263,,Trumplandia,Very Conservative
264,Male,,Progressive
265,Male,,Other
265,Male,,Moderat
265,Male,UK,Socialist
265,,wn,Conservative
265,Male,California Caliphat,Independen
265,,,
265,,,
266,,,
266,Male,Southern California,Conservative
266,Male,SW Virginia,Conservative
266,Female,,Independen
266,,,
266,Male,Oceania,Libertarian
266,Male,Norfolk Virginia area.,Other
266,Male,Southern California,Conservative
266,,,
266,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
266,Male,Southern California,Conservative
266,Male,Southern Englan,Slightly Liberal
266,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
266,,,
266,Male,,Independen
266,Female,Outside Seatle,Independen
266,Male,Southern California,Conservative
266,Female,New Mexico,Independen
266,Male,,Independen
266,,,
266,Female,Outside Seatle,Independen
266,Female,,
266,Male,Southern Englan,Slightly Liberal
266,Female,,Independen
266,Male,Texas,Slightly Liberal
267,Male,Best Coast Canada,
267,,"Washington, D.C.",
267,Female,,
268,,,
268,,,
268,,,
269,Male,,Progressive
269,Male,,Independen
269,Male,,Independen
269,Male,,Independen
269,Male,,Progressive
269,Male,,Independen
269,Male,,Independen
269,Male,United States,Privat
269,Male,Southern California,Conservative
269,Female,,
269,,Trumplandia,Very Conservative
269,Male,,Independen
270,Female,,
270,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
270,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
270,Male,Los Angeles,
270,Male,Los Angeles,
270,Male,,Independen
270,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
270,Female,,
271,Male,The Golden Stat,Independen
271,Male,Southern California,Conservative
271,Male,The Golden Stat,Independen
271,Male,,Slightly Liberal
271,Male,The Golden Stat,Independen
271,,,
271,Male,,Progressive
272,,,
272,Female,,
273,Male,Southern Main,Progressive
273,Male,on an island off the left coast of Canada,Liberal
273,,,
274,Male,,Progressive
274,Male,"Tenessee, USA",Conservative
274,Male,,Progressive
274,,,
275,,Somewhere in Babylon...,
275,Male,on an island off the left coast of Canada,Liberal
275,Male,Olympia Wa,Other
275,Male,Massachuset,Other
275,Male,United States,Privat
275,Male,Olympia Wa,Other
275,Male,Olympia Wa,Other
276,Male,,Independen
276,Male,Pensylvania,Progressive
276,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
276,Male,Best Coast Canada,
276,Male,"veni, vidi, volo - now back in NC",
276,Male,Third Coast,Other
277,Male,Southern Main,Progressive
277,Male,Midwest USA,Independen
278,Male,,Progressive
278,,Trapped in a world               that I never made,Progressive
278,Male,Colorado,Libertarian - Left
278,,,
278,Male,Post-Trump America,Moderat
278,Male,Louisian,Other
278,,Trapped in a world               that I never made,Progressive
278,Male,Post-Trump America,Moderat
278,Male,"Uhland, Texas",Libertarian
278,Male,Louisian,Other
278,Male,"Uhland, Texas",Libertarian
278,Male,Louisian,Other
279,Male,Southern Main,Progressive
279,Female,,
279,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
279,Male,Southern Main,Progressive
279,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
279,Male,Southern Main,Progressive
279,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
279,Male,Southern Main,Progressive
279,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
279,Male,Southern Main,Progressive
279,Male,"Formerly of the Southern USA, now permanenly in t",Conservative
280,Male,,Independen
280,,,Cenrist
281,Male,,Independen
281,Male,,Moderat
281,Male,Texas,Libertarian - Left
281,Male,Olympia Wa,Other
281,Male,,Independen
281,Male,United States,Privat
281,Female,Middle Tenessee,Conservative
281,Male,United States,Privat
281,Male,,Independen
281,Male,Washington,Independen
281,Female,Middle Tenessee,Conservative
281,Male,"veni, vidi, volo - now back in NC",
282,Male,,Independen
282,Male,Georgia,Slightly Liberal
282,Female,Tenessee,Liberal
282,Male,"Chicago, IL",Cenrist
282,Male,,Conservative
282,Female,Middle Tenessee,Conservative
282,Male,No longer Los Angeles,
282,Female,Middle Tenessee,Conservative
282,Male,,Independen
283,Male,,Independen
283,Male,,Slightly Liberal
283,Male,,Other
283,Female,Middle Tenessee,Conservative
283,Male,,Independen
284,Male,,Progressive
284,Male,Netherlands,Moderat
285,Male,,Libertarian
285,Male,,Independen
285,Male,Atlan,Independen
285,Male,California,Conservative
285,,Trumplandia,Very Conservative
285,Male,,Libertarian
285,,,
285,,"Washington, D.C.",
285,Male,Texas,Libertarian - Left
285,Male,,Libertarian
285,,"Washington, D.C.",
285,,"Washington, D.C.",
285,Male,California,Conservative
285,Male,,Libertarian
285,Male,,Libertarian
286,Male,,Progressive
286,,,
286,,,
286,,,
286,Male,htps://www.debatepolitics.com,Libertarian - Left
286,Male,htps://www.debatepolitics.com,Libertarian - Left
286,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
286,,,
286,Male,htps://www.debatepolitics.com,Libertarian - Left
286,,,
286,Male,htps://www.debatepolitics.com,Libertarian - Left
286,,,
286,Male,Canada,Cenrist
286,Male,htps://www.debatepolitics.com,Libertarian - Left
286,,,Conservative
286,,,
286,,,
286,,,Conservative
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,,wn,Conservative
287,Male,Southern Englan,Slightly Liberal
287,Male,GDL/Sweden,Cenrist
287,Male,Blue State America,Other
287,Female,Middle Tenessee,Conservative
287,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
287,,Realit,Independen
287,Male,Los Angeles,
287,,wn,Conservative
287,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,GDL/Sweden,Cenrist
287,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
287,,wn,Conservative
287,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
287,,wn,Conservative
288,,Somewhere in Babylon...,
288,Male,,Independen
288,Male,Olympia Wa,Other
288,Male,NW USA,
288,Male,on an island off the left coast of Canada,Liberal
288,Female,Northern California,Independen
288,,El Paso Stron,Conservative
288,,El Paso Stron,Conservative
288,Female,Northern California,Independen
288,,El Paso Stron,Conservative
288,Male,Third Coast,Other
288,Male,Third Coast,Other
288,Male,on an island off the left coast of Canada,Liberal
288,Male,,Progressive
288,Male,Los Angeles,
288,Male,California,Conservative
288,Male,Oceania,Libertarian
289,,,Libertarian - Right
289,Male,Olympia Wa,Other
289,,,Libertarian - Right
289,Male,California Caliphat,Independen
289,,,Libertarian - Right
289,Male,California Caliphat,Independen
290,Male,Southern Main,Progressive
290,Male,,Conservative
290,Male,Oceania,Libertarian
290,Male,Southern Main,Progressive
290,Male,Southern Main,Progressive
290,Male,,Conservative
290,Male,Southern Main,Progressive
290,Male,,Conservative
290,,,
290,Male,,Conservative
290,Male,Southern Main,Progressive
290,,,
290,Male,Southern Main,Progressive
290,Male,Southern Main,Progressive
290,,,
290,Male,,Conservative
290,Male,Southern Main,Progressive
290,Male,Southern Main,Progressive
291,Male,,Independen
291,Male,Midwest USA,Independen
291,Female,"Tucson to Tucumcari, Tehachapi to Tonapah",Liberal
291,Male,,Independen
291,Male,,Conservative
291,,,
291,Male,,Progressive
291,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
291,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
291,Male,The Garden Stat,
291,Male,,Progressive
291,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
291,Male,,Progressive
291,,,
291,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
291,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
291,Male,NW USA,
291,Male,,Moderat
291,Male,,Conservative
291,Male,Menor Ohio,Libertarian
291,,,
291,,,
291,Male,Menor Ohio,Libertarian
291,Male,,Progressive
291,Male,,Conservative
292,Male,Post-Trump America,Moderat
292,Male,,Independen
292,Male,California,Conservative
292,Male,Colorado,Libertarian - Left
292,Male,Your Echochamber,Other
293,Male,GDL/Sweden,Cenrist
293,Male,GDL/Sweden,Cenrist
293,Male,GDL/Sweden,Cenrist
293,Male,GDL/Sweden,Cenrist
293,Male,GDL/Sweden,Cenrist
294,Male,GDL/Sweden,Cenrist
294,Male,GDL/Sweden,Cenrist
294,Male,,Independen
294,Male,GDL/Sweden,Cenrist
295,Male,California Caliphat,Independen
295,Male,,Other
295,Male,California Caliphat,Independen
296,Male,,Progressive
296,Male,,Moderat
296,Male,,Independen
296,Male,Olympia Wa,Other
296,Male,,Other
297,Male,,Progressive
297,Male,Midwest USA,Independen
297,Male,Olympia Wa,Other
297,,wn,Conservative
297,Male,Midwest USA,Independen
297,Male,,Progressive
297,Male,Midwest USA,Independen
297,Male,Midwest USA,Independen
297,Male,California Caliphat,Independen
297,Male,on an island off the left coast of Canada,Liberal
297,Male,Olympia Wa,Other
297,Male,on an island off the left coast of Canada,Liberal
297,Male,on an island off the left coast of Canada,Liberal
297,Male,Olympia Wa,Other
297,Male,,Slightly Liberal
297,Male,on an island off the left coast of Canada,Liberal
297,Male,Olympia Wa,Other
297,Male,,Conservative
297,Male,California Caliphat,Independen
297,Male,on an island off the left coast of Canada,Liberal
298,Male,,Progressive
298,Male,CT,
298,Male,"Tenessee, USA",Conservative
299,Male,,Progressive
299,,,
299,Male,,Independen
299,Male,Denmark,Cenrist
299,,,
299,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
299,Male,Chicago,Independen
299,Male,Denmark,Cenrist
299,Male,,Independen
299,Male,Denmark,Cenrist
299,Male,Beautiful Cenral Oregon,Very Conservative
299,Male,Los Angeles,
299,Male,,Independen
299,Male,Denmark,Cenrist
299,,Everywhere (Travel 80%,Conservative
299,Male,Chicago,Independen
299,Male,,Independen
299,Male,Denmark,Cenrist
299,Male,Chicago,Independen
299,Male,Canada,Cenrist
299,Male,"veni, vidi, volo - now back in NC",
299,Male,"veni, vidi, volo - now back in NC",
299,Male,Chicago,Independen
300,Male,,Progressive
301,Male,,Progressive
302,Male,,Progressive
302,Female,Middle Tenessee,Conservative
302,Male,Olympia Wa,Other
302,Male,,Independen
302,Male,Olympia Wa,Other
302,Male,,Independen
302,Male,SoCal,Other
302,Male,Olympia Wa,Other
302,Male,SoCal,Other
302,Male,Olympia Wa,Other
302,Male,SoCal,Other
302,Male,Olympia Wa,Other
302,Male,SoCal,Other
302,Male,Olympia Wa,Other
302,Male,SoCal,Other
302,Male,Olympia Wa,Other
303,Male,Colorado,Independen
303,Male,California,Conservative
304,Male,Olympia Wa,Other
304,Male,American Refugee in Europe,Independen
304,Male,Olympia Wa,Other
304,Male,American Refugee in Europe,Independen
304,Male,Olympia Wa,Other
304,Male,Washington,Independen
304,Male,Washington,Independen
304,Male,Olympia Wa,Other
304,Male,,Conservative
304,Female,Middle Tenessee,Conservative
304,Male,Oceania,Libertarian
304,Male,"Valais, Switzerlan",Libertarian - Left
304,Male,,Independen
304,Male,American Refugee in Europe,Independen
304,Male,Olympia Wa,Other
304,Male,Olympia Wa,Other
304,Male,Los Angeles,
304,Male,Los Angeles,
304,Male,Olympia Wa,Other
305,Male,,Progressive
305,Male,on an island off the left coast of Canada,Liberal
306,Male,,Progressive
306,Male,Olympia Wa,Other
306,Male,Midwest USA,Independen
306,Male,,Other
307,Male,,Progressive
307,Male,,Independen
307,Male,Third Coast,Other
307,Male,SW Virginia,Conservative
307,Male,,Progressive
307,Male,,Progressive
307,Male,,Independen
308,Male,,Progressive
308,Male,Midwest USA,Independen
308,Male,,Progressive
309,Male,,Other
309,,,Privat
309,Female,Middle Tenessee,Conservative
309,Male,Olympia Wa,Other
309,Male,New Mexico USA,Privat
309,,,Conservative
310,Male,Washington,Independen
310,Male,In your head,Other
310,Male,Atlan,Independen
310,Male,,Conservative
310,,Trumplandia,Very Conservative
310,Male,California Caliphat,Independen
310,Male,,Conservative
310,Male,Olympia Wa,Other
311,Male,"Torono & Amsterdam, Hollan",Slightly Conservative
311,Male,SE Virginia,Conservative
311,Male,"Torono & Amsterdam, Hollan",Slightly Conservative
311,Male,CT,
311,Male,SE Virginia,Conservative
311,Male,Texas,Independen
311,Female,America's Heartlan,Cenrist
311,Male,"Torono & Amsterdam, Hollan",Slightly Conservative
311,,Somewhere in Babylon...,
311,Male,C17,Liberal
311,Male,The Lone Star State.,Conservative
311,Male,UK,Socialist
311,Male,Knee deep in garden dirt,Other
311,Male,Colorado,Libertarian - Left
311,Male,The Lone Star State.,Conservative
311,,Somewhere in Babylon...,
311,Male,on an island off the left coast of Canada,Liberal
311,Male,The Lone Star State.,Conservative
311,Male,The Lone Star State.,Conservative
311,,Trumplandia,Very Conservative
312,Male,GDL/Sweden,Cenrist
312,Male,GDL/Sweden,Cenrist
312,Male,GDL/Sweden,Cenrist
313,Male,New Jersey,Independen
313,Male,SE Virginia,Conservative
313,Male,,Libertarian
313,Male,New Jersey,Independen
313,Male,SE Virginia,Conservative
313,Male,Midwest USA,Independen
313,Male,New Jersey,Independen
313,Male,New Jersey,Independen
313,Male,CT,
313,Male,htps://www.debatepolitics.com,Libertarian - Left
313,Male,Beautiful Cenral Oregon,Very Conservative
313,Male,New Jersey,Independen
313,,East Coast - USA,Cenrist
313,Male,New Jersey,Independen
313,,East Coast - USA,Cenrist
313,Male,SW Virginia,Conservative
313,,East Coast - USA,Cenrist
313,,,Liberal
313,Male,SW Virginia,Conservative
313,Male,,Libertarian
313,Male,New Jersey,Independen
313,,,
313,Male,ew zealand.,Other
313,Male,ew zealand.,Other
313,Male,ew zealand.,Other
314,Male,"Glasgow, Scotland, UK",
314,Male,Florida,Liberal
314,Male,,Independen
314,Male,American Refugee in Europe,Independen
314,Male,CT,
314,Male,CT,
314,Male,New Jersey,Independen
314,Male,Beautiful Cenral Oregon,Very Conservative
315,Male,,
316,Male,,Conservative
316,Male,Post-Trump America,Moderat
316,Male,,Other
316,Male,Floriduh,Other
316,Male,,Slightly Liberal
316,Male,,Conservative
316,Male,Post-Trump America,Moderat
316,Male,,Conservative
316,Male,Seatle Area,Independen
316,Male,,Conservative
316,Male,,Conservative
316,Male,,Conservative
316,Male,Seatle Area,Independen
316,Male,Post-Trump America,Moderat
316,Female,,Other
316,Male,,Conservative
316,Male,Seatle Area,Independen
316,Female,,Other
316,Male,Post-Trump America,Moderat
316,Male,Post-Trump America,Moderat
316,Male,,Conservative
316,Male,,Conservative
316,Female,,Other
316,Male,Tacoma,Socialist
316,Male,Post-Trump America,Moderat
317,Female,,Other
318,Male,,
319,Male,,
320,Male,,Conservative
320,,wn,Conservative
321,Female,,
321,Female,,
321,Male,"Tucson, AZ",Conservative
321,Male,Midwest USA,Independen
321,Female,,
321,Male,Midwest USA,Independen
321,Male,Oceania,Libertarian
321,Male,Beautiful Cenral Oregon,Very Conservative
321,Female,Turkey,Other
321,Male,Midwest USA,Independen
321,,Somewhere in Babylon...,
321,Female,Chicago Area,Moderat
321,Male,Olympia Wa,Other
321,Female,Chicago Area,Moderat
321,Male,Chicago,Independen
321,Male,Chicago,Independen
321,Male,Olympia Wa,Other
321,Male,Chicago,Independen
321,Male,Beautiful Cenral Oregon,Very Conservative
321,Male,Beautiful Cenral Oregon,Very Conservative
321,Male,Western NY,Liberal
321,Female,Turkey,Other
321,Female,,
321,Female,,
321,Male,"Uhland, Texas",Libertarian
322,Male,,Independen
322,Male,With Yo Mama,Independen
322,,Trumplandia,Very Conservative
323,Male,The Golden Stat,Independen
323,Male,,Independen
323,Female,Tenessee,Liberal
323,Male,The Golden Stat,Independen
323,Male,Ohio,Conservative
323,Male,The Golden Stat,Independen
323,Female,Tenessee,Liberal
323,Male,,Independen
323,,Trumplandia,Very Conservative
323,Male,California Caliphat,Independen
323,Male,The Golden Stat,Independen
324,Male,Washington,Independen
324,Male,Washington,Independen
324,Male,Olympia Wa,Other
324,Male,Miami,Independen
324,,,Independen
325,Male,Sunyvale California,Liberal
325,,,Independen
325,Male,Sunyvale California,Liberal
325,Male,Third Coast,Other
325,Male,Third Coast,Other
325,Male,Sunyvale California,Liberal
325,Male,,Liberal
325,Male,Michigan,Conservative
325,Male,,Liberal
325,Male,Michigan,Conservative
325,Male,Third Coast,Other
325,,,Independen
325,,,
325,Male,Canada,Cenrist
325,,,Independen
325,Male,,Communist
325,Male,Canada,Cenrist
325,,,Independen
325,Male,Ohio,Slightly Conservative
325,Male,Pensylvania,Conservative
325,,,Independen
325,,,
325,,,Independen
325,,,
325,,,Independen
326,Male,Canada,Cenrist
326,Male,CT,
326,,,
326,,,Cenrist
326,Male,,
327,Male,,Independen
327,Male,Texas,Libertarian - Left
327,Male,,Independen
327,Male,Texas,Libertarian - Left
328,Male,,Other
328,,,Independen
328,,,Cenrist
328,,wn,Conservative
328,,,Cenrist
328,,,
328,,,
328,Male,on an island off the left coast of Canada,Liberal
328,Male,Los Angeles area,Conservative
328,Male,Los Angeles area,Conservative
328,Male,,Independen
328,,wn,Conservative
328,Male,Los Angeles area,Conservative
328,,Somewhere in Babylon...,
328,Male,,Independen
328,Male,Los Angeles area,Conservative
328,Male,Your Back Yard,Independen
328,,,
328,Male,,Independen
328,Male,Washington,Independen
328,,,
328,,,Cenrist
328,,Trumplandia,Very Conservative
328,Male,,Other
328,Male,Washington,Independen
329,Male,,Other
329,Male,Out West,Cenrist
329,Male,Texas,Libertarian - Left
329,Male,Colorado,Libertarian - Left
329,Male,"Monreal, QC",Liberal
329,Male,,Independen
330,,,Cenrist
331,,,
331,Male,Indian,Other
332,,Post-Societal Collapse,Cenrist
332,Male,The Lone Star State.,Conservative
332,,,Independen
332,Male,,Independen
332,,,Independen
332,Male,Virginia,Conservative
332,Male,The Lone Star State.,Conservative
332,Male,,Independen
332,Male,The Lone Star State.,Conservative
332,Male,"Valais, Switzerlan",Libertarian - Left
332,Male,Los Angeles area,Conservative
332,,,
333,Male,Flanders.,
333,Male,,Libertarian - Right
334,Male,Republic of Florida,Libertarian
334,Male,"Cheyene, WY",Other
334,,Trumplandia,Very Conservative
334,Male,Republic of Florida,Libertarian
334,,Post-Societal Collapse,Cenrist
334,Male,State of Jefferson,Conservative
335,Male,"Adirondack Park, NY",
335,Female,"Houston Area, TX",Slightly Liberal
335,Male,UP of Michigan,Independen
335,Male,Virginia,Libertarian - Right
335,Male,"Adirondack Park, NY",
335,,,Independen
335,,Georgia,Very Liberal
335,Male,"Adirondack Park, NY",
335,Male,"Adirondack Park, NY",
336,Male,,Independen
336,Male,"Suierland, German",Independen
336,Male,,Moderat
336,Male,,Independen
336,Male,,Independen
336,Male,,Independen
336,Male,West Coast,Conservative
337,Male,California,Other
337,,,Independen
337,Male,California,Other
337,Male,A2,
337,,,Independen
337,Male,,
337,Male,Best Coast Canada,
337,Male,,
337,Male,Best Coast Canada,
337,Male,orthern California,Conservative
337,,,
337,Male,,
337,,,
337,Male,Flanders.,
337,Male,,
337,Male,,
337,,,
337,Male,,
337,,,
337,Male,Menor Ohio,Libertarian
337,,Utah,
337,Male,,
337,,Utah,
337,Male,California,Other
337,Male,,
338,Male,"Tucson, AZ",Conservative
338,Male,,Independen
338,,Somewhere in Babylon...,
338,Male,,Very Conservative
338,Male,"veni, vidi, volo - now back in NC",
338,Male,"veni, vidi, volo - now back in NC",
338,Female,Midwest,
338,Male,Where I am now,Independen
339,Male,"Shanghai, Chin",
339,Male,Oceania,Libertarian
339,Male,"Shanghai, Chin",
339,Male,,Independen
339,,,
340,Male,,Very Conservative
341,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
341,Male,Texas,Conservative
341,Male,SE Virginia,Conservative
341,Male,Texas,Conservative
341,Male,SE Virginia,Conservative
341,,,Independen
341,Male,Texas,Conservative
341,Male,,Libertarian
341,,,Independen
341,,,
341,Male,,Libertarian
341,Male,Texas,Conservative
341,,,
341,Male,Out West,Cenrist
341,Male,Dixie,Independen
341,Male,"Suierland, German",Independen
341,Male,,Libertarian
341,Male,,Libertarian
341,Male,Texas,Conservative
341,,,
341,Male,,Libertarian
341,Male,Texas,Conservative
341,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
341,Male,SE Virginia,Conservative
341,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
342,,,Cenrist
342,Male,Virginia,Libertarian - Right
342,,,Cenrist
342,Female,"Houston Area, TX",Slightly Liberal
342,,Here,Privat
342,,Florida,Conservative
342,Male,Olympia Wa,Other
342,,,Cenrist
342,Male,A very blue stat,Independen
342,Male,Olympia Wa,Other
342,,Florida,Conservative
342,Male,Your Back Yard,Independen
343,,,Socialist
343,,,Conservative
343,,,
344,Male,The Golden Stat,Independen
344,Male,,Slightly Liberal
344,Male,The Golden Stat,Independen
344,,,Independen
344,Male,,Slightly Liberal
344,Male,Europe,Cenrist
344,Male,,Independen
344,Male,Florida,Liberal
344,Male,Post-Trump America,Moderat
344,Male,Europe,Cenrist
344,Male,Menor Ohio,Libertarian
344,Male,Europe,Cenrist
344,Male,The Golden Stat,Independen
344,Male,The Golden Stat,Independen
344,Male,,Independen
344,Male,Europe,Cenrist
344,Male,,Independen
344,Male,Europe,Cenrist
344,Male,,Independen
344,Male,Europe,Cenrist
344,Male,,Slightly Liberal
344,Male,Colorado,Independen
344,Male,"Tenessee, USA",Conservative
344,Male,The Golden Stat,Independen
344,,Post-Societal Collapse,Cenrist
345,Male,Pindostan,Other
346,Male,Europe,Cenrist
346,Male,,Independen
346,Male,,Independen
346,,,Independen
346,Male,,Independen
346,,,Independen
346,Male,Norfolk Virginia area.,Other
346,Male,,Independen
346,Male,,Libertarian - Right
346,,,
346,Male,Houston,Libertarian
346,,,
346,Male,"New York State, USA",Slightly Liberal
346,Male,Southern California,Other
346,Male,"New York State, USA",Slightly Liberal
346,Male,Chicago,Independen
346,Male,Southern California,Other
346,,wn,Conservative
346,,wn,Conservative
346,Male,Southern California,Other
346,Male,Europe,Cenrist
346,,,Independen
346,Male,,Independen
346,Male,Europe,Cenrist
346,Male,Europe,Cenrist
347,Male,The Golden Stat,Independen
347,,,Independen
347,Male,Europe,Cenrist
348,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
348,Male,CT,
348,Male,Out West,Cenrist
348,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
348,Male,"Williamsburg, Virginia",Independen
